===> Epoch[1](15100/25343): Loss: 1.9194
===> Epoch[1](15150/25343): Loss: 1.9120
===> Epoch[1](15200/25343): Loss: 1.9967
===> Epoch[1](15250/25343): Loss: 1.9779
===> Epoch[1](15300/25343): Loss: 1.8758
===> Epoch[1](15350/25343): Loss: 1.9758
===> Epoch[1](15400/25343): Loss: 1.8812
===> Epoch[1](15450/25343): Loss: 1.9460
===> Epoch[1](15500/25343): Loss: 1.9158
===> Epoch[1](15550/25343): Loss: 1.9145
===> Epoch[1](15600/25343): Loss: 1.9649
===> Epoch[1](15650/25343): Loss: 1.9342
===> Epoch[1](15700/25343): Loss: 1.9363
===> Epoch[1](15750/25343): Loss: 1.9269
===> Epoch[1](15800/25343): Loss: 1.8853
===> Epoch[1](15850/25343): Loss: 1.9653
===> Epoch[1](15900/25343): Loss: 1.9651
===> Epoch[1](15950/25343): Loss: 1.9383
===> Epoch[1](16000/25343): Loss: 1.9685
===> Epoch[1](16050/25343): Loss: 1.9496
===> Epoch[1](16100/25343): Loss: 1.9292
===> Epoch[1](16150/25343): Loss: 1.9243
===> Epoch[1](16200/25343): Loss: 1.9598
===> Epoch[1](16250/25343): Loss: 1.9225
===> Epoch[1](16300/25343): Loss: 1.9052
===> Epoch[1](16350/25343): Loss: 1.9459
===> Epoch[1](16400/25343): Loss: 1.9534
===> Epoch[1](16450/25343): Loss: 1.9458
===> Epoch[1](16500/25343): Loss: 1.9505
===> Epoch[1](16550/25343): Loss: 1.8560
===> Epoch[1](16600/25343): Loss: 1.9510
===> Epoch[1](16650/25343): Loss: 1.9262
===> Epoch[1](16700/25343): Loss: 1.9070
===> Epoch[1](16750/25343): Loss: 1.9440
===> Epoch[1](16800/25343): Loss: 1.9529
===> Epoch[1](16850/25343): Loss: 1.8979
===> Epoch[1](16900/25343): Loss: 1.9491
===> Epoch[1](16950/25343): Loss: 1.8515
===> Epoch[1](17000/25343): Loss: 1.9273
===> Epoch[1](17050/25343): Loss: 1.9140
